style_code,town_code,town,agas_code,under_60,over_60,year
250,1161,רהט,7,7959,317,2021
250,1161,רהט,8,4784,220,2021
250,1161,רהט,9,6230,185,2021
250,1161,רהט,10,6445,161,2021
250,1161,רהט,11,8226,293,2021
260,6000,באקה אל-גרביה,9999,28210,2764,2021
260,1292,ג'דיידה-מכר,9999,19422,2084,2021
260,1303,חורה,9999,23233,711,2021
260,2730,טייבה,9999,41170,4219,2021
260,2720,טירה,9999,24253,3140,2021
260,8900,טמרה,9999,32079,3327,2021
260,1059,כסיפה,9999,22410,809,2021
260,509,כפר כנא,9999,21634,2070,2021
260,510,כפר מנדא,9999,19719,1355,2021
260,634,כפר קאסם,9999,22973,1784,2021
260,481,מגאר,9999,21402,2220,2021
260,7500,סח'נין,9999,29908,2836,2021
260,531,עראבה,9999,24545,2094,2021
260,637,ערערה,9999,23318,2504,2021
260,638,קלנסווה,9999,22071,1807,2021
260,8800,שפרעם,9999,37995,5029,2021
260,1054,תל שבע,9999,21479,708,2021
270,473,אבו סנאן,9999,12852,1603,2021
270,478,אכסאל,9999,13933,1213,2021
270,529,אעבלין,9999,12250,1442,2021
270,482,בועיינה-נוג'ידאת,9999,9420,717,2021
270,480,בית ג'ן,9999,10876,1433,2021
270,1326,"בסמ""ה",9999,9717,782,2021
270,627,ג'לג'וליה,9999,9527,955,2021
270,541,ג'סר א-זרקא,9999,14473,842,2021
270,628,ג'ת,9999,11126,1347,2021
270,494,דאלית אל-כרמל,9999,15690,2369,2021
270,489,דבורייה,9999,9643,1140,2021
270,490,דייר אל-אסד,9999,11809,1125,2021
270,492,דייר חנא,9999,9493,1106,2021
270,498,טורעאן,9999,13312,1343,2021
270,499,יפיע,9999,17537,2001,2021
270,502,ירכא,9999,15882,1694,2021
270,504,כאבול,9999,13319,1152,2021
270,507,כפר יאסיף,9999,8912,1410,2021
270,654,כפר קרע,9999,17715,1975,2021
270,1060,לקיה,9999,14696,599,2021
270,516,מג'ד אל-כרום,9999,14226,1406,2021
270,4201,מג'דל שמס,9999,10067,1337,2021
270,1327,מעלה עירון,9999,14342,1300,2021
270,522,נחף,9999,12617,942,2021
270,532,עין מאהל,9999,12538,1211,2021
270,534,עספיא,9999,10971,1775,2021
270,1192,ערערה-בנגב,9999,19082,600,2021
270,537,פוריידיס,9999,12345,1222,2021
270,542,ריינה,9999,17282,1983,2021
270,1286,שגב-שלום,9999,11459,407,2021
280,472,אבו גוש,9999,7046,836,2021
280,1359,אל סייד,9999,6085,203,2021
280,4001,בוקעאתא,9999,6015,738,2021
280,998,ביר אל-מכסור,9999,9120,838,2021
280,1348,ביר הדאג',9999,5949,220,2021
280,944,בסמת טבעון,9999,7319,748,2021
280,483,בענה,9999,7792,745,2021
280,485,ג'ולס,9999,5886,771,2021
280,1290,זמר,9999,6611,749,2021
280,975,זרזיר,9999,7813,599,2021
280,496,חורפיש,9999,5905,678,2021
280,962,טובא-זנגרייה,9999,6472,540,2021
280,1295,יאנוח-ג'ת,9999,6219,633,2021
280,1296,כסרא-סמיע,9999,8457,650,2021
280,978,כעביה-טבאש-חג'אג'רה,9999,5303,430,2021
280,520,משהד,9999,7942,713,2021
280,530,עיילבון,9999,4982,828,2021
280,511,עילוט,9999,8084,568,2021
280,536,פקיעין (בוקייעה),9999,5185,840,2021
280,543,ראמה,9999,6549,1241,2021
280,913,שבלי - אום אל-גנם,9999,5714,564,2021
280,538,שעב,9999,6822,561,2021
290,1342,אבו קורינאת (יישוב),9999,2033,44,2021
290,1375,אבו תלול,9999,2256,69,2021
290,652,אבטין,9999,2638,263,2021
290,1358,אום בטין,9999,4557,146,2021
290,487,ג'ש (גוש חלב),9999,2652,500,2021
290,505,כאוכב אבו אל-היג'א,9999,3350,372,2021
290,633,כפר ברא,9999,3613,243,2021
290,508,כפר כמא,9999,2851,629,2021
290,512,כפר מצר,9999,2578,226,2021
290,635,מוקייבלה,9999,3981,280,2021
290,517,מזרעה,9999,3543,534,2021
290,649,מייסר,9999,1893,189,2021
290,4203,מסעדה,9999,3386,423,2021
290,518,מעיליא,9999,2567,701,2021
290,524,נאעורה,9999,2208,186,2021
290,525,סאג'ור,9999,4050,377,2021
290,526,סולם,9999,2390,270,2021
290,1245,סלמה,9999,3240,238,2021
290,1360,סעוה,9999,2094,52,2021
290,4501,ע'ג'ר,9999,2570,174,2021
290,528,עוזייר,9999,3211,220,2021
290,521,עין נקובא,9999,3506,172,2021
290,4502,עין קנייא,9999,1945,226,2021
290,535,פסוטה,9999,2715,523,2021
290,1347,קצר א-סר,9999,2630,102,2021
290,997,רומת הייב,9999,1970,183,2021
290,658,שייח' דנון,9999,2714,267,2021
310,679,אביאל,9999,715,104,2021
310,1115,אביבים,9999,405,66,2021
310,819,אביגדור,9999,659,147,2021
310,175,אביחיל,9999,1097,304,2021
310,2052,אביטל,9999,385,103,2021
310,1070,אביעזר,9999,779,110,2021
310,1081,אבן מנחם,9999,216,60,2021
310,783,אבן ספיר,9999,552,133,2021
310,4011,אבני איתן,9999,751,61,2021
310,113,אדירים,9999,227,51,2021
